itemset support
"CMBL_2 GARL_1 STOCD_10 ==> ASCEN_2 SANI_2" " 225528 #CONF: 0.8903170793329964"
"ASCEN_2 CMBL_2 NA38_ZZ SANI_2 ==> INAT_11" " 276648 #CONF: 0.8683920583849957"
"ASCEN_2 CMBL_2 INAT_11 NA38_ZZ ==> SANI_2" " 276648 #CONF: 0.9727084139094968"
"ASCEN_2 CMBL_2 SANI_2 SEXE_1 ==> INAT_11" " 223599 #CONF: 0.8743591849184097"
"ASCEN_2 CMBL_2 INAT_11 SEXE_1 ==> SANI_2" " 223599 #CONF: 0.9746145765681732"
"ASCEN_2 CMBL_2 SANI_2 SEXE_2 ==> INAT_11" " 242810 #CONF: 0.8752433133876433"
"ASCEN_2 CMBL_2 INAT_11 SEXE_2 ==> SANI_2" " 242810 #CONF: 0.9763757363733236"
"ASCEN_2 CMBL_2 SEXE_2 ==> INAT_11 SANI_2" " 242810 #CONF: 0.8510750162987473"
"CMBL_2 INAT_11 SANI_2 STOCD_10 ==> ASCEN_2" " 251691 #CONF: 0.9039066540251681"
"ASCEN_2 CMBL_2 SANI_2 STOCD_10 ==> INAT_11" " 251691 #CONF: 0.8980721266551772"
"ASCEN_2 CMBL_2 INAT_11 STOCD_10 ==> SANI_2" " 251691 #CONF: 0.982849310575087"
"CMBL_2 INAT_11 STOCD_10 ==> ASCEN_2 SANI_2" " 251691 #CONF: 0.888475875799551"
"ASCEN_2 CMBL_2 STOCD_10 ==> INAT_11 SANI_2" " 251691 #CONF: 0.8806050046183559"
"COUPLE_1 GARL_1 INAT_11 SANI_2 ==> ASCEN_2" " 412208 #CONF: 0.9022474762951225"
"ASCEN_2 COUPLE_1 GARL_1 SANI_2 ==> INAT_11" " 412208 #CONF: 0.8936681307912777"
"ASCEN_2 COUPLE_1 GARL_1 INAT_11 ==> SANI_2" " 412208 #CONF: 0.9843749626866563"
"COUPLE_1 GARL_1 INAT_11 ==> ASCEN_2 SANI_2" " 412208 #CONF: 0.8879066531393849"
"ASCEN_2 COUPLE_1 GARL_1 ==> INAT_11 SANI_2" " 412208 #CONF: 0.877032699791278"
"COUPLE_1 GARL_1 INAT_11 STOCD_10 ==> ASCEN_2" " 331004 #CONF: 0.9468863263829094"
"ASCEN_2 COUPLE_1 INAT_11 STOCD_10 ==> GARL_1" " 331004 #CONF: 0.8560706573043152"
"ASCEN_2 COUPLE_1 GARL_1 STOCD_10 ==> INAT_11" " 331004 #CONF: 0.9041330124746996"
"COUPLE_1 GARL_1 STOCD_10 ==> ASCEN_2 INAT_11" " 331004 #CONF: 0.8536773448118451"
"COUPLE_1 GARL_1 INAT_11 TACT_11 ==> ASCEN_2" " 246060 #CONF: 0.9031282459726999"
"ASCEN_2 COUPLE_1 GARL_1 TACT_11 ==> INAT_11" " 246060 #CONF: 0.9044760647976269"
"COUPLE_1 GARL_1 NPERR_2 SANI_2 ==> ASCEN_2" " 226088 #CONF: 0.8745711047413476"
"ASCEN_2 COUPLE_1 GARL_1 NPERR_2 ==> SANI_2" " 226088 #CONF: 0.9817363891373635"
"COUPLE_1 GARL_1 NPERR_2 ==> ASCEN_2 SANI_2" " 226088 #CONF: 0.8583675344447271"
"COUPLE_1 GARL_1 SANI_2 SEXE_1 ==> ASCEN_2" " 231032 #CONF: 0.8938203399141896"
"ASCEN_2 COUPLE_1 GARL_1 SEXE_1 ==> SANI_2" " 231032 #CONF: 0.981344297947533"
"COUPLE_1 GARL_1 SEXE_1 ==> ASCEN_2 SANI_2" " 231032 #CONF: 0.8761799295360682"
"COUPLE_1 GARL_1 SANI_2 SEXE_2 ==> ASCEN_2" " 230222 #CONF: 0.8943994654317726"
"ASCEN_2 COUPLE_1 GARL_1 SEXE_2 ==> SANI_2" " 230222 #CONF: 0.9814262998819161"
"COUPLE_1 GARL_1 SEXE_2 ==> ASCEN_2 SANI_2" " 230222 #CONF: 0.8768457896761465"
"COUPLE_1 GARL_1 SANI_2 STOCD_10 ==> ASCEN_2" " 360353 #CONF: 0.9443361268783053"
"ASCEN_2 COUPLE_1 SANI_2 STOCD_10 ==> GARL_1" " 360353 #CONF: 0.8544434959927918"
"ASCEN_2 COUPLE_1 GARL_1 STOCD_10 ==> SANI_2" " 360353 #CONF: 0.9842994146424074"
"COUPLE_1 GARL_1 STOCD_10 ==> ASCEN_2 SANI_2" " 360353 #CONF: 0.9293700143653334"
"COUPLE_1 GARL_1 SANI_2 TACT_11 ==> ASCEN_2" " 267621 #CONF: 0.8960454550020257"
"ASCEN_2 COUPLE_1 GARL_1 TACT_11 ==> SANI_2" " 267621 #CONF: 0.9837307524067532"
"COUPLE_1 GARL_1 TACT_11 ==> ASCEN_2 SANI_2" " 267621 #CONF: 0.8803901572471873"
"COUPLE_1 INAT_11 MODV_32 SANI_2 ==> ASCEN_2" " 240563 #CONF: 0.9175980104208784"
"ASCEN_2 INAT_11 MODV_32 SANI_2 ==> COUPLE_1" " 240563 #CONF: 0.9953287655363025"
"ASCEN_2 COUPLE_1 INAT_11 MODV_32 ==> SANI_2" " 240563 #CONF: 0.9827481963837801"
"INAT_11 MODV_32 SANI_2 ==> ASCEN_2 COUPLE_1" " 240563 #CONF: 0.912938703017791"
"COUPLE_1 INAT_11 MODV_32 ==> ASCEN_2 SANI_2" " 240563 #CONF: 0.9009411526779595"
"ASCEN_2 INAT_11 MODV_32 ==> COUPLE_1 SANI_2" " 240563 #CONF: 0.9779301765911087"
"INAT_11 MODV_32 ==> ASCEN_2 COUPLE_1 SANI_2" " 240563 #CONF: 0.8961117816220404"
"COUPLE_1 INAT_11 NPERR_2 SANI_2 ==> ASCEN_2" " 256928 #CONF: 0.8717343213495651"
"ASCEN_2 COUPLE_1 NPERR_2 SANI_2 ==> INAT_11" " 256928 #CONF: 0.9042494034504847"
"ASCEN_2 COUPLE_1 INAT_11 NPERR_2 ==> SANI_2" " 256928 #CONF: 0.9797923173433705"
"COUPLE_1 INAT_11 NPERR_2 ==> ASCEN_2 SANI_2" " 256928 #CONF: 0.8542142517546222"
"ASCEN_2 COUPLE_1 NPERR_2 ==> INAT_11 SANI_2" " 256928 #CONF: 0.8839468795155853"
"COUPLE_1 INAT_11 SANI_2 SEXE_1 ==> ASCEN_2" " 257406 #CONF: 0.8915481542543243"
"ASCEN_2 COUPLE_1 SANI_2 SEXE_1 ==> INAT_11" " 257406 #CONF: 0.8724296293785694"
"ASCEN_2 COUPLE_1 INAT_11 SEXE_1 ==> SANI_2" " 257406 #CONF: 0.9803029956812833"
"COUPLE_1 INAT_11 SEXE_1 ==> ASCEN_2 SANI_2" " 257406 #CONF: 0.8680810594793659"
"ASCEN_2 COUPLE_1 SEXE_1 ==> INAT_11 SANI_2" " 257406 #CONF: 0.8515228804223772"
"COUPLE_1 INAT_11 SANI_2 SEXE_2 ==> ASCEN_2" " 256943 #CONF: 0.8921260225268391"
"ASCEN_2 COUPLE_1 SANI_2 SEXE_2 ==> INAT_11" " 256943 #CONF: 0.8742501726771941"
"ASCEN_2 COUPLE_1 INAT_11 SEXE_2 ==> SANI_2" " 256943 #CONF: 0.9807883164870065"
"COUPLE_1 INAT_11 SEXE_2 ==> ASCEN_2 SANI_2" " 256943 #CONF: 0.8710286520129632"
"ASCEN_2 COUPLE_1 SEXE_2 ==> INAT_11 SANI_2" " 256943 #CONF: 0.8534922886307544"
"COUPLE_1 INAT_11 SANI_2 STOCD_10 ==> ASCEN_2" " 380437 #CONF: 0.9464572257369532"
"ASCEN_2 COUPLE_1 SANI_2 STOCD_10 ==> INAT_11" " 380437 #CONF: 0.9020652534737041"
"ASCEN_2 COUPLE_1 INAT_11 STOCD_10 ==> SANI_2" " 380437 #CONF: 0.9839184802989746"
"COUPLE_1 SANI_2 STOCD_10 ==> ASCEN_2 INAT_11" " 380437 #CONF: 0.8503323662600191"
"COUPLE_1 INAT_11 STOCD_10 ==> ASCEN_2 SANI_2" " 380437 #CONF: 0.9312977659840098"
"ASCEN_2 COUPLE_1 STOCD_10 ==> INAT_11 SANI_2" " 380437 #CONF: 0.8855238840085844"
"COUPLE_1 INAT_11 SANI_2 TACT_11 ==> ASCEN_2" " 302070 #CONF: 0.8970981738482235"
"ASCEN_2 COUPLE_1 SANI_2 TACT_11 ==> INAT_11" " 302070 #CONF: 0.8964778366058074"
"ASCEN_2 COUPLE_1 INAT_11 TACT_11 ==> SANI_2" " 302070 #CONF: 0.983432033572189"
"COUPLE_1 INAT_11 TACT_11 ==> ASCEN_2 SANI_2" " 302070 #CONF: 0.8789587625266245"
"ASCEN_2 COUPLE_1 TACT_11 ==> INAT_11 SANI_2" " 302070 #CONF: 0.878345371436547"
"COUPLE_1 INAT_11 STOCD_10 TACT_11 ==> ASCEN_2" " 222727 #CONF: 0.9528183233799347"
"ASCEN_2 COUPLE_1 STOCD_10 TACT_11 ==> INAT_11" " 222727 #CONF: 0.9102117712445545"
"COUPLE_1 STOCD_10 TACT_11 ==> ASCEN_2 INAT_11" " 222727 #CONF: 0.8627980398613182"
"COUPLE_1 MODV_40 NPERR_2 SANI_2 ==> ASCEN_2" " 235571 #CONF: 0.8960104369919859"
"ASCEN_2 MODV_40 NPERR_2 SANI_2 ==> COUPLE_1" " 235571 #CONF: 0.9940627400011816"
"ASCEN_2 COUPLE_1 MODV_40 SANI_2 ==> NPERR_2" " 235571 #CONF: 0.9716030949945557"
"ASCEN_2 COUPLE_1 MODV_40 NPERR_2 ==> SANI_2" " 235571 #CONF: 0.9782361344119064"
"MODV_40 NPERR_2 SANI_2 ==> ASCEN_2 COUPLE_1" " 235571 #CONF: 0.8903818605829015"
"COUPLE_1 MODV_40 SANI_2 ==> ASCEN_2 NPERR_2" " 235571 #CONF: 0.8714072221770106"
"COUPLE_1 MODV_40 NPERR_2 ==> ASCEN_2 SANI_2" " 235571 #CONF: 0.8763215260882827"
"ASCEN_2 MODV_40 SANI_2 ==> COUPLE_1 NPERR_2" " 235571 #CONF: 0.9656013411869833"
"ASCEN_2 MODV_40 NPERR_2 ==> COUPLE_1 SANI_2" " 235571 #CONF: 0.9722446924423019"
"ASCEN_2 COUPLE_1 MODV_40 ==> NPERR_2 SANI_2" " 235571 #CONF: 0.9501704144398507"
"MODV_40 SANI_2 ==> ASCEN_2 COUPLE_1 NPERR_2" " 235571 #CONF: 0.865700657072719"
"MODV_40 NPERR_2 ==> ASCEN_2 COUPLE_1 SANI_2" " 235571 #CONF: 0.870653588007451"
"COUPLE_1 MODV_40 ==> ASCEN_2 NPERR_2 SANI_2" " 235571 #CONF: 0.8520209052932347"
"ASCEN_2 MODV_40 ==> COUPLE_1 NPERR_2 SANI_2" " 235571 #CONF: 0.9440890983560568"
"COUPLE_1 SANI_2 STOCD_10 TACT_11 ==> ASCEN_2" " 240917 #CONF: 0.9482942535612647"
"ASCEN_2 COUPLE_1 STOCD_10 TACT_11 ==> SANI_2" " 240917 #CONF: 0.9845483003539056"
"COUPLE_1 STOCD_10 TACT_11 ==> ASCEN_2 SANI_2" " 240917 #CONF: 0.9332623138158787"
"ASCEN_2 CS1_8 INAT_11 NA38_ZZ ==> COUPLE_2" " 302067 #CONF: 0.8858581533661009"
"ASCEN_2 COUPLE_2 CS1_8 NA38_ZZ ==> INAT_11" " 302067 #CONF: 0.9216159483521379"
"ASCEN_2 COUPLE_2 CS1_8 INAT_11 ==> NA38_ZZ" " 302067 #CONF: 1.0"
"ASCEN_2 CS1_8 INAT_11 ==> COUPLE_2 NA38_ZZ" " 302067 #CONF: 0.8858581533661009"
"ASCEN_2 COUPLE_2 CS1_8 ==> INAT_11 NA38_ZZ" " 302067 #CONF: 0.9216159483521379"
"ASCEN_2 CS1_8 INAT_11 SANI_2 ==> COUPLE_2" " 294056 #CONF: 0.8864130320102973"
"ASCEN_2 COUPLE_2 CS1_8 SANI_2 ==> INAT_11" " 294056 #CONF: 0.9251349684758945"
"ASCEN_2 COUPLE_2 CS1_8 INAT_11 ==> SANI_2" " 294056 #CONF: 0.9734793936444563"
"ASCEN_2 CS1_8 INAT_11 ==> COUPLE_2 SANI_2" " 294056 #CONF: 0.8623646579938297"
"ASCEN_2 COUPLE_2 CS1_8 ==> INAT_11 SANI_2" " 294056 #CONF: 0.8971741345748998"
"COUPLE_2 CS1_8 MODV_11 NA38_ZZ ==> ASCEN_2" " 228272 #CONF: 0.8739089155002909"
"ASCEN_2 CS1_8 MODV_11 NA38_ZZ ==> COUPLE_2" " 228272 #CONF: 0.9992164621735077"
"ASCEN_2 COUPLE_2 MODV_11 NA38_ZZ ==> CS1_8" " 228272 #CONF: 0.9613274094038871"
"ASCEN_2 COUPLE_2 CS1_8 MODV_11 ==> NA38_ZZ" " 228272 #CONF: 1.0"
"CS1_8 MODV_11 NA38_ZZ ==> ASCEN_2 COUPLE_2" " 228272 #CONF: 0.8732269367894359"
"COUPLE_2 CS1_8 MODV_11 ==> ASCEN_2 NA38_ZZ" " 228272 #CONF: 0.8739089155002909"
"ASCEN_2 MODV_11 NA38_ZZ ==> COUPLE_2 CS1_8" " 228272 #CONF: 0.9604658599390746"
"ASCEN_2 CS1_8 MODV_11 ==> COUPLE_2 NA38_ZZ" " 228272 #CONF: 0.9992164621735077"
"ASCEN_2 COUPLE_2 MODV_11 ==> CS1_8 NA38_ZZ" " 228272 #CONF: 0.858342890447273"
"CS1_8 MODV_11 ==> ASCEN_2 COUPLE_2 NA38_ZZ" " 228272 #CONF: 0.8732269367894359"
"ASCEN_2 MODV_11 ==> COUPLE_2 CS1_8 NA38_ZZ" " 228272 #CONF: 0.8569090431322497"
"COUPLE_2 CS1_8 MODV_11 SANI_2 ==> ASCEN_2" " 222346 #CONF: 0.8779114531304908"
"ASCEN_2 CS1_8 MODV_11 SANI_2 ==> COUPLE_2" " 222346 #CONF: 0.9992449913263884"
"ASCEN_2 COUPLE_2 MODV_11 SANI_2 ==> CS1_8" " 222346 #CONF: 0.8585450613947023"
"ASCEN_2 COUPLE_2 CS1_8 MODV_11 ==> SANI_2" " 222346 #CONF: 0.9740397420621013"
"CS1_8 MODV_11 SANI_2 ==> ASCEN_2 COUPLE_2" " 222346 #CONF: 0.8772429574686341"
"COUPLE_2 CS1_8 MODV_11 ==> ASCEN_2 SANI_2" " 222346 #CONF: 0.8512220146396742"
"ASCEN_2 MODV_11 SANI_2 ==> COUPLE_2 CS1_8" " 222346 #CONF: 0.8571681907199803"
"ASCEN_2 CS1_8 MODV_11 ==> COUPLE_2 SANI_2" " 222346 #CONF: 0.9732765450796889"
"CS1_8 MODV_11 ==> ASCEN_2 COUPLE_2 SANI_2" " 222346 #CONF: 0.850557740272061"
"ASCEN_2 CS1_8 NA38_ZZ SANI_2 ==> COUPLE_2" " 317852 #CONF: 0.8575460066423313"
"ASCEN_2 COUPLE_2 CS1_8 SANI_2 ==> NA38_ZZ" " 317852 #CONF: 1.0"
"ASCEN_2 COUPLE_2 CS1_8 NA38_ZZ ==> SANI_2" " 317852 #CONF: 0.9697764814283709"
"ASCEN_2 CS1_8 SANI_2 ==> COUPLE_2 NA38_ZZ" " 317852 #CONF: 0.8575460066423313"
"ASCEN_2 COUPLE_2 CS1_8 ==> NA38_ZZ SANI_2" " 317852 #CONF: 0.9697764814283709"
"COUPLE_2 GARL_1 INAT_11 NA38_ZZ ==> ASCEN_2" " 277230 #CONF: 0.8682539085989176"
"ASCEN_2 COUPLE_2 GARL_1 NA38_ZZ ==> INAT_11" " 277230 #CONF: 0.9427667822893288"
"COUPLE_2 GARL_1 INAT_11 SANI_2 ==> ASCEN_2" " 356501 #CONF: 0.851140381663169"
"ASCEN_2 COUPLE_2 GARL_1 SANI_2 ==> INAT_11" " 356501 #CONF: 0.9434038656956558"
"ASCEN_2 COUPLE_2 GARL_1 INAT_11 ==> SANI_2" " 356501 #CONF: 0.9775989250555297"
"ASCEN_2 COUPLE_2 GARL_1 ==> INAT_11 SANI_2" " 356501 #CONF: 0.9204800425511039"
"COUPLE_2 GARL_1 INAT_11 STOCD_10 ==> ASCEN_2" " 241619 #CONF: 0.9240403700460071"
"ASCEN_2 COUPLE_2 GARL_1 STOCD_10 ==> INAT_11" " 241619 #CONF: 0.9533088975076247"
"COUPLE_2 GARL_1 STOCD_10 ==> ASCEN_2 INAT_11" " 241619 #CONF: 0.8791036467561952"
"COUPLE_2 GARL_1 NA38_ZZ SANI_2 ==> ASCEN_2" " 287070 #CONF: 0.8621186730814279"
"ASCEN_2 COUPLE_2 GARL_1 NA38_ZZ ==> SANI_2" " 287070 #CONF: 0.9762293409508264"
"COUPLE_2 GARL_1 SANI_2 STOCD_10 ==> ASCEN_2" " 248299 #CONF: 0.9223828257049774"
"ASCEN_2 COUPLE_2 GARL_1 STOCD_10 ==> SANI_2" " 248299 #CONF: 0.9796648688316966"
"COUPLE_2 GARL_1 STOCD_10 ==> ASCEN_2 SANI_2" " 248299 #CONF: 0.9034080779488224"
"COUPLE_2 INAT_11 MODV_11 NA38_ZZ ==> ASCEN_2" " 222265 #CONF: 0.890534725505437"
"ASCEN_2 INAT_11 MODV_11 NA38_ZZ ==> COUPLE_2" " 222265 #CONF: 0.9991728441125831"
"ASCEN_2 COUPLE_2 MODV_11 NA38_ZZ ==> INAT_11" " 222265 #CONF: 0.9360299846286665"
"ASCEN_2 COUPLE_2 INAT_11 MODV_11 ==> NA38_ZZ" " 222265 #CONF: 0.8921432470618458"
"INAT_11 MODV_11 NA38_ZZ ==> ASCEN_2 COUPLE_2" " 222265 #CONF: 0.8898216873643839"
"ASCEN_2 MODV_11 NA38_ZZ ==> COUPLE_2 INAT_11" " 222265 #CONF: 0.9351911069222613"
"ASCEN_2 INAT_11 MODV_11 ==> COUPLE_2 NA38_ZZ" " 222265 #CONF: 0.8907203026441286"
"COUPLE_2 INAT_11 MODV_11 SANI_2 ==> ASCEN_2" " 243349 #CONF: 0.8983679059653942"
"ASCEN_2 INAT_11 MODV_11 SANI_2 ==> COUPLE_2" " 243349 #CONF: 0.9984449878553141"
"ASCEN_2 COUPLE_2 MODV_11 SANI_2 ==> INAT_11" " 243349 #CONF: 0.9396439879527376"
"ASCEN_2 COUPLE_2 INAT_11 MODV_11 ==> SANI_2" " 243349 #CONF: 0.976771723074947"
"INAT_11 MODV_11 SANI_2 ==> ASCEN_2 COUPLE_2" " 243349 #CONF: 0.8970101994551936"
"COUPLE_2 INAT_11 MODV_11 ==> ASCEN_2 SANI_2" " 243349 #CONF: 0.8749469672455327"
"ASCEN_2 MODV_11 SANI_2 ==> COUPLE_2 INAT_11" " 243349 #CONF: 0.9381370568551558"
"ASCEN_2 INAT_11 MODV_11 ==> COUPLE_2 SANI_2" " 243349 #CONF: 0.9752137985204421"
"ASCEN_2 COUPLE_2 MODV_11 ==> INAT_11 SANI_2" " 243349 #CONF: 0.9150350636409784"
"INAT_11 MODV_11 ==> ASCEN_2 COUPLE_2 SANI_2" " 243349 #CONF: 0.8735900804847754"
"ASCEN_2 MODV_11 ==> COUPLE_2 INAT_11 SANI_2" " 243349 #CONF: 0.9135065130072451"
"ASCEN_2 COUPLE_2 NA38_ZZ SANI_2 ==> INAT_11" " 401236 #CONF: 0.9202639443487515"
"ASCEN_2 COUPLE_2 INAT_11 NA38_ZZ ==> SANI_2" " 401236 #CONF: 0.9696585957645285"
"ASCEN_2 COUPLE_2 NA38_ZZ ==> INAT_11 SANI_2" " 401236 #CONF: 0.8892523592328117"
"ASCEN_2 COUPLE_2 NA38_ZZ SEXE_2 ==> INAT_11" " 221324 #CONF: 0.9137841341667836"
"COUPLE_2 INAT_11 NA38_ZZ STOCD_10 ==> ASCEN_2" " 231854 #CONF: 0.9293266956863311"
"ASCEN_2 COUPLE_2 NA38_ZZ STOCD_10 ==> INAT_11" " 231854 #CONF: 0.9511295622459152"
"COUPLE_2 NA38_ZZ STOCD_10 ==> ASCEN_2 INAT_11" " 231854 #CONF: 0.8817652495027439"
"ASCEN_2 COUPLE_2 SANI_2 SEXE_1 ==> INAT_11" " 255288 #CONF: 0.9247119421312479"
"ASCEN_2 COUPLE_2 INAT_11 SEXE_1 ==> SANI_2" " 255288 #CONF: 0.9673224408136045"
"ASCEN_2 COUPLE_2 SEXE_1 ==> INAT_11 SANI_2" " 255288 #CONF: 0.8913438172118098"
"ASCEN_2 COUPLE_2 SANI_2 SEXE_2 ==> INAT_11" " 279386 #CONF: 0.9178493521511735"
"ASCEN_2 COUPLE_2 INAT_11 SEXE_2 ==> SANI_2" " 279386 #CONF: 0.972139196153003"
"ASCEN_2 COUPLE_2 SEXE_2 ==> INAT_11 SANI_2" " 279386 #CONF: 0.8894952164154157"
"COUPLE_2 INAT_11 SANI_2 STOCD_10 ==> ASCEN_2" " 290986 #CONF: 0.9197444820577981"
"ASCEN_2 COUPLE_2 SANI_2 STOCD_10 ==> INAT_11" " 290986 #CONF: 0.95096882567674"
"ASCEN_2 COUPLE_2 INAT_11 STOCD_10 ==> SANI_2" " 290986 #CONF: 0.9762566974096081"
"COUPLE_2 SANI_2 STOCD_10 ==> ASCEN_2 INAT_11" " 290986 #CONF: 0.8724851130687168"
"COUPLE_2 INAT_11 STOCD_10 ==> ASCEN_2 SANI_2" " 290986 #CONF: 0.897849993211804"
"ASCEN_2 COUPLE_2 STOCD_10 ==> INAT_11 SANI_2" " 290986 #CONF: 0.9271883175023977"
"COUPLE_2 STOCD_10 ==> ASCEN_2 INAT_11 SANI_2" " 290986 #CONF: 0.850413537130666"
"COUPLE_2 MODV_11 NA38_ZZ SANI_2 ==> ASCEN_2" " 231198 #CONF: 0.8788192095120079"
"ASCEN_2 MODV_11 NA38_ZZ SANI_2 ==> COUPLE_2" " 231198 #CONF: 0.9991443240159726"
"ASCEN_2 COUPLE_2 MODV_11 SANI_2 ==> NA38_ZZ" " 231198 #CONF: 0.8927253069735115"
"ASCEN_2 COUPLE_2 MODV_11 NA38_ZZ ==> SANI_2" " 231198 #CONF: 0.9736497441620517"
"MODV_11 NA38_ZZ SANI_2 ==> ASCEN_2 COUPLE_2" " 231198 #CONF: 0.8780615635859554"
"COUPLE_2 MODV_11 NA38_ZZ ==> ASCEN_2 SANI_2" " 231198 #CONF: 0.8517682079923959"
"ASCEN_2 MODV_11 SANI_2 ==> COUPLE_2 NA38_ZZ" " 231198 #CONF: 0.8912936205646964"
"ASCEN_2 MODV_11 NA38_ZZ ==> COUPLE_2 SANI_2" " 231198 #CONF: 0.9727771513203292"
"ASCEN_2 COUPLE_2 MODV_11 ==> NA38_ZZ SANI_2" " 231198 #CONF: 0.8693451653537385"
"MODV_11 NA38_ZZ ==> ASCEN_2 COUPLE_2 SANI_2" " 231198 #CONF: 0.8510094782368639"
"ASCEN_2 MODV_11 ==> COUPLE_2 NA38_ZZ SANI_2" " 231198 #CONF: 0.8678929389241338"
"ASCEN_2 COUPLE_2 NA38_ZZ SEXE_2 ==> SANI_2" " 234365 #CONF: 0.9676267309645509"
"COUPLE_2 NA38_ZZ SANI_2 STOCD_10 ==> ASCEN_2" " 237780 #CONF: 0.9274514392698339"
"ASCEN_2 COUPLE_2 NA38_ZZ STOCD_10 ==> SANI_2" " 237780 #CONF: 0.975439661644111"
"COUPLE_2 NA38_ZZ STOCD_10 ==> ASCEN_2 SANI_2" " 237780 #CONF: 0.904302453383433"
"ASCEN_2 CS1_7 NA38_ZZ SANI_2 ==> INAT_11" " 223093 #CONF: 0.902023653088042"
"ASCEN_2 CS1_7 INAT_11 SANI_2 ==> NA38_ZZ" " 223093 #CONF: 1.0"
"ASCEN_2 CS1_7 INAT_11 NA38_ZZ ==> SANI_2" " 223093 #CONF: 0.9729221725061273"
"ASCEN_2 CS1_7 SANI_2 ==> INAT_11 NA38_ZZ" " 223093 #CONF: 0.902023653088042"
"ASCEN_2 CS1_7 NA38_ZZ ==> INAT_11 SANI_2" " 223093 #CONF: 0.8761629847815415"
"ASCEN_2 CS1_7 INAT_11 ==> NA38_ZZ SANI_2" " 223093 #CONF: 0.9729221725061273"
"ASCEN_2 CS1_7 ==> INAT_11 NA38_ZZ SANI_2" " 223093 #CONF: 0.8761629847815415"
"ASCEN_2 INAT_11 NA38_ZZ TACT_21 ==> CS1_7" " 229302 #CONF: 0.9953769420099233"
"ASCEN_2 CS1_7 NA38_ZZ TACT_21 ==> INAT_11" " 229302 #CONF: 0.9005478645066274"
"ASCEN_2 CS1_7 INAT_11 TACT_21 ==> NA38_ZZ" " 229302 #CONF: 1.0"
"ASCEN_2 CS1_7 INAT_11 NA38_ZZ ==> TACT_21" " 229302 #CONF: 1.0"
"ASCEN_2 NA38_ZZ TACT_21 ==> CS1_7 INAT_11" " 229302 #CONF: 0.8952353437236468"
"ASCEN_2 INAT_11 TACT_21 ==> CS1_7 NA38_ZZ" " 229302 #CONF: 0.9953769420099233"
"ASCEN_2 CS1_7 TACT_21 ==> INAT_11 NA38_ZZ" " 229302 #CONF: 0.9005478645066274"
"ASCEN_2 CS1_7 NA38_ZZ ==> INAT_11 TACT_21" " 229302 #CONF: 0.9005478645066274"
"ASCEN_2 CS1_7 INAT_11 ==> NA38_ZZ TACT_21" " 229302 #CONF: 1.0"
"ASCEN_2 TACT_21 ==> CS1_7 INAT_11 NA38_ZZ" " 229302 #CONF: 0.8952353437236468"
"ASCEN_2 CS1_7 ==> INAT_11 NA38_ZZ TACT_21" " 229302 #CONF: 0.9005478645066274"
"ASCEN_2 INAT_11 SANI_2 TACT_21 ==> CS1_7" " 223093 #CONF: 0.9953998679302529"
"ASCEN_2 CS1_7 SANI_2 TACT_21 ==> INAT_11" " 223093 #CONF: 0.902023653088042"
"ASCEN_2 CS1_7 INAT_11 TACT_21 ==> SANI_2" " 223093 #CONF: 0.9729221725061273"
"ASCEN_2 CS1_7 INAT_11 SANI_2 ==> TACT_21" " 223093 #CONF: 1.0"
"ASCEN_2 SANI_2 TACT_21 ==> CS1_7 INAT_11" " 223093 #CONF: 0.8967156908062656"
"ASCEN_2 INAT_11 TACT_21 ==> CS1_7 SANI_2" " 223093 #CONF: 0.9684242968828001"
"ASCEN_2 CS1_7 TACT_21 ==> INAT_11 SANI_2" " 223093 #CONF: 0.8761629847815415"
"ASCEN_2 CS1_7 SANI_2 ==> INAT_11 TACT_21" " 223093 #CONF: 0.902023653088042"
"ASCEN_2 CS1_7 INAT_11 ==> SANI_2 TACT_21" " 223093 #CONF: 0.9729221725061273"
"ASCEN_2 TACT_21 ==> CS1_7 INAT_11 SANI_2" " 223093 #CONF: 0.87099431551988"
"ASCEN_2 CS1_7 ==> INAT_11 SANI_2 TACT_21" " 223093 #CONF: 0.8761629847815415"
"ASCEN_2 NA38_ZZ SANI_2 TACT_21 ==> CS1_7" " 247325 #CONF: 0.9941154954600083"
"ASCEN_2 CS1_7 SANI_2 TACT_21 ==> NA38_ZZ" " 247325 #CONF: 1.0"
"ASCEN_2 CS1_7 NA38_ZZ TACT_21 ==> SANI_2" " 247325 #CONF: 0.9713303878252332"
"ASCEN_2 CS1_7 NA38_ZZ SANI_2 ==> TACT_21" " 247325 #CONF: 1.0"
"ASCEN_2 SANI_2 TACT_21 ==> CS1_7 NA38_ZZ" " 247325 #CONF: 0.9941154954600083"
"ASCEN_2 NA38_ZZ TACT_21 ==> CS1_7 SANI_2" " 247325 #CONF: 0.9656003060873911"
"ASCEN_2 CS1_7 TACT_21 ==> NA38_ZZ SANI_2" " 247325 #CONF: 0.9713303878252332"
"ASCEN_2 CS1_7 SANI_2 ==> NA38_ZZ TACT_21" " 247325 #CONF: 1.0"
"ASCEN_2 CS1_7 NA38_ZZ ==> SANI_2 TACT_21" " 247325 #CONF: 0.9713303878252332"
"ASCEN_2 TACT_21 ==> CS1_7 NA38_ZZ SANI_2" " 247325 #CONF: 0.9656003060873911"
"ASCEN_2 CS1_7 ==> NA38_ZZ SANI_2 TACT_21" " 247325 #CONF: 0.9713303878252332"
